"Units","scenario","region","gcam-consumer","nodeinput","input","year","value","sce"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.168077,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.168355,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.16857,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.168535,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.168384,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.167651,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.168147,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.168386,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.168487,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.168418,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.168209,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.167962,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.167677,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.167333,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.166987,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.166565,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.01924,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0186718,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0186748,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0201303,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0197781,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0197723,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0197865,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0197961,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0198429,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.019858,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0198645,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0197766,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0198491,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0198701,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0198633,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0198276,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0197723,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0197171,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.019653,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0195796,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0195096,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Eastern","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0194284,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.500806,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.283124,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.285882,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.263555,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.26187,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.264681,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.265815,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.266742,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.26809,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.268944,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.269482,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.26901,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.270409,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.271127,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.271399,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.271272,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.270816,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.270203,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.26942,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.268486,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.267518,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.266417,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0298837,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0297035,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0302175,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0299182,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0295683,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0295041,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0293728,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0291821,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0292476,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0292502,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0292458,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0291251,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.0293525,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.0294811,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0295629,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0295872,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0295668,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.0295355,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0294778,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0293989,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0293183,"1. Agroforestry default"
"2005$/Mcal/day","Reference","Europe_Non_EU","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.029214,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,0.401596,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.392168,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.346506,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.345721,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,0.345,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,0.34548,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,0.342067,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,0.338504,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,0.336574,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,0.333868,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,0.330305,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,0.325565,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,0.32637,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,0.326843,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,0.327103,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,0.327224,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,0.32715,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,0.326933,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,0.326575,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,0.326084,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,0.325566,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,0.324923,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",1975,0.0453566,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",1990,0.0449004,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2005,0.0412123,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2010,0.0373649,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2015,0.0328808,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2020,0.0328098,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2025,0.0327104,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2030,0.0324231,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2035,0.0322305,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2040,0.0319435,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2045,0.0316104,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2050,0.0311361,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2055,0.031243,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2060,0.031283,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2065,0.0312893,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2070,0.0312651,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2075,0.0312116,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2080,0.031153,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2085,0.0310778,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2090,0.0309862,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2095,0.0308989,"1. Agroforestry default"
"2005$/Mcal/day","Reference","European Free Trade Association","FoodDemand","FoodDemand","FoodDemand_Staples",2100,0.0307931,"1. Agroforestry default"
"2005$/Mcal/day","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,1.88263,"1. Agroforestry default"
"2005$/Mcal/day","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,0.141714,"1. Agroforestry default"
"2005$/Mcal/day","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,0.144343,"1. Agroforestry default"
"2005$/Mcal/day","Reference","India","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,0.125018,"1. Agroforestry default"
