"Units","scenario","region","gcam-consumer","nodeinput","input","year","value","sce"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2055,802.612,"1. Agroforestry default"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2060,804.412,"1. Agroforestry default"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2065,801.879,"1. Agroforestry default"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2070,795.958,"1. Agroforestry default"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2075,786.698,"1. Agroforestry default"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2080,774.169,"1. Agroforestry default"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2085,758.636,"1. Agroforestry default"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2090,741.029,"1. Agroforestry default"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2095,721.583,"1. Agroforestry default"
"Pcal/yr","Reference","India","FoodDemand","FoodDemand","FoodDemand_Staples",2100,701.404,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,14.9084,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,34.1271,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,51.8793,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,62.7676,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,86.6095,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,101.685,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,117.999,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,134.702,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,149.503,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,162.784,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,173.971,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,182.937,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,189.892,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,195.036,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,198.455,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,200.278,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,200.82,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,200.323,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,198.972,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,196.911,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,194.266,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,191.147,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",1975,81.6677,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",1990,129.69,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2005,157.495,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2010,169.667,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2015,184.353,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2020,188.827,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2025,191.899,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2030,193.944,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2035,195.439,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2040,196.063,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2045,195.687,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2050,194.167,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2055,191.79,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2060,188.583,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2065,184.678,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2070,180.228,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2075,175.377,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2080,170.265,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2085,165.009,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2090,159.69,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2095,154.367,"1. Agroforestry default"
"Pcal/yr","Reference","Indonesia","FoodDemand","FoodDemand","FoodDemand_Staples",2100,149.087,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,36.0585,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,50.2037,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,54.5681,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,56.0512,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,57.8491,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,61.4613,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,61.5619,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,61.7597,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,61.4973,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,60.9729,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,60.3788,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,59.6938,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,58.9072,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,58.0871,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,57.0961,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,55.9515,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,54.7034,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,53.4063,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,52.0096,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,50.5739,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,49.1146,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,47.6321,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",1975,64.3054,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",1990,64.5408,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2005,59.0876,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2010,55.4833,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2015,55.1117,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2020,54.3708,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2025,53.4163,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2030,52.2238,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2035,50.932,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2040,49.5827,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2045,48.1796,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2050,46.7627,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2055,45.3543,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2060,43.9403,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2065,42.4423,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2070,40.8844,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2075,39.3268,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2080,37.8054,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2085,36.2522,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2090,34.719,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2095,33.2235,"1. Agroforestry default"
"Pcal/yr","Reference","Japan","FoodDemand","FoodDemand","FoodDemand_Staples",2100,31.7667,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,20.6051,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,33.3824,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,51.0759,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,62.7577,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,71.5147,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,76.5636,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,82.5658,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,88.9291,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2035,94.8227,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2040,100.219,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2045,105.154,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2050,109.644,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2055,113.503,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2060,116.68,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2065,119.484,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2070,121.948,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2075,124.082,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2080,125.825,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2085,127.154,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2090,128.113,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2095,128.826,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_NonStaples",2100,129.327,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",1975,34.1187,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",1990,51.2315,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2005,62.853,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2010,60.9341,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2015,63.0755,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2020,66.1245,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2025,68.721,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2030,70.8716,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2035,72.6348,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2040,74.0206,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2045,75.0111,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2050,75.6123,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2055,75.8376,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2060,75.6866,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2065,75.3887,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2070,75.0223,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2075,74.5687,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2080,73.9927,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2085,73.2845,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2090,72.4632,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2095,71.6104,"1. Agroforestry default"
"Pcal/yr","Reference","Mexico","FoodDemand","FoodDemand","FoodDemand_Staples",2100,70.7467,"1. Agroforestry default"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",1975,20.7675,"1. Agroforestry default"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",1990,44.5715,"1. Agroforestry default"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2005,70.4189,"1. Agroforestry default"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2010,97.0648,"1. Agroforestry default"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2015,117.532,"1. Agroforestry default"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2020,129.536,"1. Agroforestry default"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2025,143.253,"1. Agroforestry default"
"Pcal/yr","Reference","Middle East","FoodDemand","FoodDemand","FoodDemand_NonStaples",2030,161.065,"1. Agroforestry default"
